1.506506	-1.297115	-1.805442	-0.8863006	-0.6154821	1.888575	1.835203	0.2733775	-0.6685409	0.984851	2.986737	-1.216256	1.675493	-0.6504276	-1.825621	1.643984	3.442879	-1.266721	-1.499394	-0.6592831	1.984334	2.208002	0.9291638	0.6850469	-1.28842	0.3585053	1.146586	1.187475	-0.8042244	-0.3929836	0.534416	-1.684295	-3.672542	0.7090365	-0.8223624	1.606462	1.080241	-0.1712045	0.8634654	0.7401421	-1.694776	-0.1988125	1.813585	0.396536	1.582163	-0.6968919	-1.504458	-1.598884	-1.535713	0.9704888
-0.8420336	0.23668	0.927654	-0.2414608	-0.4970612	-0.8567173	4.141229	2.430635	1.546398	2.025596	0.7310331	-1.50878	0.798484	-1.737777	2.293843	-0.194215	0.6268366	-2.053224	2.934517	2.350589	0.1095909	-0.262988	-2.336019	-0.4545208	-0.1869102	-0.9670664	3.632492	0.8281789	1.404109	0.143279	2.680314	-1.511239	-0.07370769	0.6574811	1.129282	-1.553935	-0.09715441	0.4299059	0.7434764	0.9702496	-0.05816418	1.924461	-0.4728393	0.1430751	2.044124	-0.5836969	-0.7552933	-4.37691	2.469212	1.757476
1.168278	-2.801347	-1.950972	-2.284751	0.08607955	0.3865698	-1.174756	-2.295085	-0.7382114	2.023857	-1.894187	-0.2346489	0.5994912	-2.176334	2.258822	-2.67378	1.034888	0.8135074	-0.05765882	1.394017	1.3199	-1.028309	2.599046	1.66314	0.06252123	-1.690764	0.5908469	-2.984615	2.085762	-5.343267	-0.1848049	-0.2954706	1.613915	1.608408	1.933167	-0.1382107	-0.5706436	2.107527	2.172663	-1.537647	-2.437247	2.743484	0.3983668	-2.088499	0.09375463	0.142001	-2.943766	-3.079663	-1.256408	1.226798
0.7776035	-1.206753	-2.499767	0.500826	-1.811856	-1.905914	3.456458	-1.62679	-2.965085	2.797503	-1.184304	0.2021089	-1.565371	1.466402	1.759673	-0.04945576	1.194914	2.669561	-2.681965	0.1793799	-0.1580982	0.6902691	0.918305	0.512619	-0.2650157	0.8240318	3.91697	-1.248463	0.8670367	-2.259618	-2.385955	-1.177768	-2.423484	2.687312	-1.617413	-1.40787	-1.216814	-1.319298	1.096371	6.787501	1.619055	0.526831	1.764564	2.668254	-0.7038679	-2.602182	1.730003	-1.783424	1.601786	0.5045894
0.9398966	2.267728	-0.05482501	-2.932035	1.093688	0.4829139	-1.569603	-0.3476618	0.09173528	-1.82638	1.487542	1.870606	-0.991727	-1.385337	-2.871363	1.744894	-0.01488459	-1.046835	-2.73446	0.7899471	-2.602283	-1.259439	-1.967982	0.4158007	-0.9784061	-1.082927	1.871929	0.5474314	1.003147	-1.493458	0.6305995	-2.054106	3.146382	-2.953073	1.332113	-1.093241	1.956452	-1.773987	-1.503705	3.869965	4.019064	-1.199162	0.6310526	-0.6450003	-1.891638	1.281307	-0.2258413	3.921995	0.7645475	0.290052
1.319596	-0.900816	2.169185	-1.352778	0.6730848	-1.511094	3.549905	1.093912	-1.382077	0.007314621	-1.839718	-1.106017	-1.700203	-0.6345699	0.5929797	-2.290456	-0.4651485	-0.9605242	-0.5118969	-1.029661	-0.5779867	-1.681755	2.174846	1.17608	-0.6960019	-2.044641	-1.401321	0.540413	-1.485316	2.61843	0.7618348	1.317851	-4.867408	2.994876	-1.033482	1.226563	1.711497	2.07123	-4.259411	2.274703	1.100306	2.049921	3.00061	-1.913676	1.406178	3.797082	-0.4324742	2.613502	1.549024	0.272865
-1.543048	-0.1840427	1.554991	0.2584979	-3.04565	-3.004562	3.683717	2.117375	0.8672502	2.383507	0.6546874	0.4362331	1.613712	1.801333	0.764245	0.8542208	-3.097855	1.261264	-0.01990481	-1.653569	-2.408885	-0.6954286	1.834688	-2.12146	0.07603486	-2.98662	0.5035711	-2.750849	-0.7589952	-0.2664553	-1.51293	0.4779011	-1.145693	-0.240414	-0.8346481	-1.793968	1.892365	0.6992615	-0.6272529	-1.206677	0.3275106	-2.065892	0.4638955	-0.542108	-2.02372	2.248953	2.862578	-0.4945478	2.463717	-0.9004966
1.267847	-0.0602677	-1.821184	-1.12983	0.7974574	0.8540399	3.292975	-1.67837	-2.739622	0.4650168	1.220761	2.539711	-1.840989	2.474866	0.005157052	-0.8558334	-3.658243	0.9379747	-2.377813	-1.857999	-0.6835942	0.7666851	0.393338	1.812289	-2.299889	-2.641486	1.532531	-1.849951	-1.004189	0.0005135912	-0.3787216	-1.748295	3.006287	1.715465	1.682982	1.145038	2.72647	-0.8931565	0.5181933	2.295918	1.973845	-0.117948	-1.852311	-1.129298	0.6636048	-0.8618703	2.110351	2.54363	-1.227904	0.1832606
-1.547759	1.266509	1.264614	-1.626301	-1.038215	0.4252197	-2.038619	2.227073	2.494161	0.9089796	-1.477237	1.457268	1.163972	2.19764	0.9505009	-2.039898	-0.7246817	2.327503	-2.3623	-0.8497139	2.381843	0.2318749	-1.091303	1.165719	-0.1225188	-0.6188764	0.5651077	1.387888	1.789708	-0.01561044	-2.162239	-1.190048	1.494873	-3.030272	1.804161	-1.172033	1.048836	1.886409	-0.2198783	0.9211645	-0.08305563	-1.353458	-2.280579	-0.7604871	-1.91527	0.4274271	-1.291177	1.464406	0.1995526	-1.050331
1.650292	-1.626166	-0.9347898	-0.1276024	0.7983388	-1.259928	2.060178	-2.089905	3.099745	0.293176	1.701738	-0.1546744	0.9102903	1.5571	0.9470148	2.095835	0.01792081	1.935114	2.040255	-3.536235	-0.1522344	1.369577	-0.6738609	-0.5549602	-0.07258634	-1.753917	-1.414319	1.19502	-0.9165356	3.611595	-1.185832	-1.177943	-0.2251701	4.015691	-1.921351	1.872619	1.958614	2.942499	2.23233	-3.091343	5.474744	0.640019	-0.4734615	0.5555952	-1.285415	-0.1978209	-1.8756	-0.4606709	1.239361	2.073167
1.645891	-0.397659	1.931739	0.931732	-2.918154	-0.1560031	2.261988	0.7564616	0.6032454	-2.701326	-0.3922752	-1.126349	1.172421	-0.9287554	-0.358207	1.773106	2.154665	1.51444	-1.665462	0.5549174	2.162962	0.5309865	-1.743547	0.9352907	-1.594164	1.328543	-0.3780686	-2.433444	0.9795557	-2.246373	1.705827	-1.068683	-0.4766313	-1.25326	1.821579	-1.500631	1.737567	-2.534916	-1.276904	-3.235075	-0.832499	-2.939334	0.7862232	2.408211	-0.9440479	-0.7655514	1.447325	-1.200339	-0.7366899	0.02528697
