0.7101936	-3.427595	-1.148171	1.538687	-1.104413	-0.4754716	-0.6855278	-2.937002	1.334468	1.945572	1.711253	-2.474499	-1.33065	1.680133	-0.05085969	-1.2822	3.463885	-0.3403305	-0.593526	-0.8396776	2.094428	-1.869208	1.315912	0.4401765	-0.8541446	0.01815283	0.02087375	-2.231255	-0.6047287	-1.843136	0.5378152	3.188167	2.633655	-1.991678	-1.202129	2.854501	2.152307	-0.1776389	0.1131775	-0.01813272	-1.960166	0.01705627	2.060553	-3.094716	2.687097	-0.147686	-1.48718	-3.459804	-2.031428	0.6620262
0.9843484	-1.572188	0.1241005	-2.403351	-3.533905	1.171964	3.289862	0.04688563	-4.441194	2.864646	-0.9429881	-1.751799	1.091451	-1.529943	-1.415996	0.09593623	1.156396	3.480457	2.139212	-1.807932	2.028777	-0.9638991	1.267371	0.2975739	-0.222295	1.142961	0.7596461	1.659106	-0.2028332	-2.46652	2.759725	-1.16259	1.222704	0.8776387	-2.240146	-1.405876	-2.015045	-1.734504	0.3803268	1.374011	-2.002071	-1.56894	-1.040104	-0.7429468	-0.2599654	3.651046	2.437369	-3.575586	1.2112	-2.661473
2.026299	0.6430694	-1.752371	-1.454775	0.1250691	1.613217	1.099895	0.8342275	0.9097727	1.265787	0.8042625	0.07737353	1.211865	0.7001217	2.308716	2.491768	-0.7201451	1.648038	3.004623	-0.0551158	1.351767	-1.864286	-0.9254756	1.361557	-0.3300076	1.853921	1.712139	1.851782	-0.4388141	-3.067016	0.1968079	0.9493184	-0.9295701	1.855403	-1.830345	-0.5429844	2.917892	0.8230967	-1.655439	1.388682	-1.963291	1.907345	-0.7546792	-3.201655	1.168427	0.8768614	3.088642	2.210003	-0.5212258	-1.263946
0.7025112	0.7966411	0.4003964	-3.647126	1.577524	-1.621895	4.161035	-0.01341205	-0.1739578	0.06278345	-0.7112196	2.299707	-1.439801	1.192	1.373738	-0.0363172	4.220632	-0.3655171	0.677776	2.469676	-3.205835	1.702436	2.857319	-1.168927	0.09044065	2.675413	3.637019	-0.006643476	-1.254674	1.548403	-3.208705	-1.826048	-0.4503591	1.077918	0.307217	-2.214657	0.1407745	-0.9936561	-3.125481	3.564023	-1.092136	-1.418482	2.181504	-2.242271	2.440996	3.874624	-1.186432	-1.392163	-1.634996	3.454882
2.030312	0.5387769	-1.961225	-1.369708	2.081297	0.09041501	0.5383832	-0.2662033	-3.535004	0.4962052	-0.9359539	0.9166105	-2.030801	-1.604577	-3.074979	-2.744482	1.297335	1.850651	1.963025	-2.47553	2.100181	1.410193	1.676164	1.57066	1.356664	0.3453657	2.744355	2.599422	1.594762	3.152697	1.1793	1.056335	-0.9573684	2.809388	1.570504	1.299836	2.308274	2.309723	-3.978956	0.5414167	-2.795295	-2.084337	0.4770639	1.237766	2.419843	2.258282	-1.402901	-0.2596597	1.312685	-2.293564
0.8604446	0.2923372	1.342637	-1.444904	-3.057129	-2.054086	-0.02492564	2.789345	2.292632	2.958736	0.2251758	2.31328	-1.603235	0.8604489	-2.264147	-0.3284181	0.2555762	0.256835	2.948325	0.7508805	-1.945531	-1.72559	1.535364	2.002598	-1.950702	-2.460244	-2.569556	-3.220888	0.4546398	0.4854562	-2.901371	-1.796061	2.633898	1.830593	-1.584494	1.265545	-0.5714842	-1.459458	-0.8808882	-4.15051	-2.004712	1.450207	2.7284	2.933514	-0.1109239	0.279315	0.4872491	0.4430291	-0.5854831	-0.1141771
-0.7117843	0.9323815	-1.554166	1.494672	2.294652	1.034651	-2.481233	-1.131331	-1.061423	-0.4752134	-1.55576	1.841069	2.384652	-1.339855	1.337565	0.5242474	-3.017463	-1.250984	3.64164	2.139017	-2.231621	1.711321	-1.20831	0.6456897	-2.856635	1.040729	0.8853993	-5.195664	-1.312373	-0.6956008	-0.8942026	0.6845351	-1.846208	-0.4902541	1.756219	1.957925	0.7836029	1.814519	0.3979273	0.6623678	1.764871	-0.8023817	2.765958	-2.389799	-1.53841	-1.152986	-2.142389	-2.042341	-1.520409	3.603849
1.06566	0.8033681	-2.149243	2.215228	-2.286681	1.773464	-0.445087	-0.7477376	-3.54159	0.2136378	-0.4379411	-0.5544897	0.7377613	-1.323343	-1.92779	2.650945	1.721914	0.8182747	-2.853661	1.295686	2.440199	-0.9077617	1.443135	-2.061397	-0.1705288	-0.8666097	0.1699056	4.015183	-0.1671816	-1.274082	-1.642027	-0.6308662	-2.914321	-1.303959	-1.438737	-0.773579	-2.787422	-0.3631976	2.876122	0.9721295	1.781656	-0.863839	-1.246795	0.7709788	-2.453491	1.443739	-1.704255	3.832889	-1.623459	0.7034715
1.846901	-2.712328	1.343416	-2.729963	0.4347659	-2.312372	-0.4593514	1.870175	-4.076382	-0.5588336	2.654684	1.530732	1.928385	-2.023605	-0.8009618	1.081644	-0.5712538	1.646669	2.938832	3.443256	0.4330129	1.219161	-0.4803893	2.346908	0.5247825	1.906877	2.3374	-1.033936	0.3682899	1.542567	-0.007130197	-2.601859	-3.22587	-2.27678	-1.396816	1.18593	-0.1616172	-1.181045	1.919926	-2.169926	1.778582	2.744729	1.14945	0.4388017	0.3291894	1.120219	-1.355233	-1.820562	1.236661	-1.763609
-1.34495	-1.804877	2.829992	4.905313	-1.869152	-1.033762	1.878571	-2.621287	2.38938	-1.404647	-2.480083	-0.2239807	-0.306177	-1.084898	1.033883	-1.640859	-0.6902691	2.404745	2.927584	-2.621524	-2.068215	2.241691	-1.469087	-0.6412284	0.1919958	-2.017227	1.773214	-0.01538871	-2.260322	-1.80737	1.716596	0.9104249	2.603611	-1.108111	-1.634112	1.716874	2.137428	-0.9244582	0.2371201	-2.526176	-2.616136	-1.353603	2.6937	1.405227	-2.071958	2.869946	-2.055567	-2.488445	1.626049	0.9055327
