0.9055799	-0.635546	-2.214713	-0.3049899	0.7957803	1.927695	0.2519473	-2.431276	-0.7297887	0.2336404	1.292421	1.966312	1.788472	-0.7850136	-2.569618	-1.286798	2.358754	2.038329	-0.8888649	-2.389886	2.525068	-0.9777726	0.2356013	1.666836	-0.0974519	2.618282	1.492596	-0.7098002	-0.5070645	-5.093806	2.416231	1.829622	-0.4579108	-1.392308	-0.1592572	3.378695	1.12375	2.762083	0.9725391	1.757709	0.05268099	-0.3551069	2.177028	0.657797	1.501527	-2.280645	2.085195	-0.8089292	-1.644122	1.953318
0.706146	-3.937997	-1.01931	-1.423209	0.01338692	-1.018466	1.751206	-1.263801	2.59055	1.786139	-0.6386803	-1.413617	-0.5517908	-2.128468	-2.134351	-1.108475	3.290847	2.293189	2.643155	0.8740963	-0.5564376	-1.039372	1.000283	-1.854814	2.251068	0.5819527	-0.09022849	-0.9572919	0.6665862	-4.262223	0.9787995	-1.923234	1.845361	-0.9936023	-1.34663	0.3566313	1.95868	2.139925	-0.04097581	2.993954	0.2430418	1.5043	2.605588	-1.715151	1.138384	-1.005049	3.226642	3.700997	1.406659	-2.507318
2.48566	-0.8432737	-1.561837	-3.622602	-0.3368693	1.754711	-1.644514	-1.08329	0.6427277	1.693157	1.698732	-0.5616638	-1.066963	1.814426	-1.820215	-1.080661	-1.965573	-2.08565	0.8240022	-0.8450534	0.5458305	-2.393019	2.643801	2.762171	-0.005530979	2.586762	-2.967867	-0.6266432	1.521692	-1.491584	-1.811379	-1.740507	-1.595126	-0.3658339	1.238628	-0.945173	-2.292638	2.353715	1.366716	4.73818	2.319137	2.572008	-1.057572	-0.9467348	0.3160324	0.3247254	1.345193	2.900306	-1.892954	0.2603981
-1.216211	1.758858	0.925519	-0.6770433	-1.025939	2.630983	2.831851	0.8528759	0.3684639	1.099197	-0.1686215	-1.338953	2.37066	-1.196458	-0.6403411	-1.933675	1.866789	-0.1106693	-0.6661725	-0.1544677	-1.482891	-0.7098462	-1.44461	-1.963046	1.656172	1.081073	4.591453	0.1674407	-1.987434	-0.3565917	0.06917773	1.468271	-0.5027907	0.004762869	-0.1690009	-1.343959	-0.05178233	-0.7675068	-2.857471	4.23584	-0.7004686	1.724063	-1.190423	0.005555084	-0.5535012	-1.339795	0.5935519	-3.545831	-1.205099	1.138186
0.8583688	2.171722	1.026793	-3.189811	-1.795255	2.066349	4.710104	2.21462	0.9001557	-1.267086	-1.612863	1.678234	2.358898	0.4797977	0.9037695	-0.6081582	-2.277997	-1.416067	-1.957555	1.871465	2.130033	1.35663	0.6274766	-2.521001	0.5524537	-1.839352	3.578132	0.6738937	-1.98708	1.961172	0.1606986	1.409191	-2.080726	1.894684	1.206286	-1.774367	-0.4604641	1.298233	-3.550683	-1.064162	-0.7095059	0.8328594	-0.1054413	1.15096	-0.06091647	0.01273174	2.779735	-1.090822	-0.5050632	-3.161288
-0.9166422	-1.9192	0.3869204	2.787503	-0.4947967	0.3702453	0.2673991	-1.022868	0.4521338	1.339619	0.1594377	0.04298946	1.253079	1.375594	0.167373	1.041659	0.4711056	1.720336	-1.291088	-1.738996	-2.21334	-1.803426	-1.262446	1.733306	-1.478844	1.529748	-0.5400104	-2.884619	0.532331	4.852426	-2.399639	-0.9755951	-3.154015	0.6206231	1.18861	0.276838	1.368769	3.264553	-2.842561	-0.004751966	-1.13677	-2.78726	-0.7849179	0.3868058	-0.0527005	-1.631794	1.20105	0.06420964	0.5452333	-0.1729298
2.194513	0.5460377	-0.8358811	-2.456175	-2.005563	-1.195694	-0.6374387	0.1771494	-0.4071514	-1.527964	-0.6131603	-0.5696642	-1.448356	-1.263833	0.7998551	-0.6049466	-2.103003	1.335528	0.07647276	-0.2986065	-1.578538	1.281678	-2.150082	-0.1854095	-0.5385912	0.6275639	-0.08895047	1.98671	0.8351693	1.911236	2.495915	1.488345	1.996338	-0.6426937	-1.468704	-1.404014	0.3180751	1.027291	-2.103732	-1.891865	2.875733	-0.7238387	2.581698	-1.138638	-2.034606	-0.6319282	-1.620559	2.115432	1.505597	-0.8175331
-1.903007	-0.670672	-1.132089	-0.4594554	-2.910099	0.1661435	-0.6770213	-0.786964	-0.06619717	0.2265378	0.09128342	1.751551	-1.077958	-1.373527	-1.772777	0.8628745	1.434109	2.048849	-0.3626522	-0.4061561	2.703581	0.3166758	-2.497125	0.5920145	2.43653	-0.6763988	-0.2980984	-1.831468	-1.936967	-2.055791	1.416343	-1.04671	0.5469521	-1.289494	0.3370719	-0.7094559	0.9998257	-1.449192	-0.1746633	-3.866329	-1.86736	-1.65256	-2.906276	1.589527	0.1618177	0.3725042	-1.823082	-0.0902621	-0.4885038	0.9789775
0.5418704	-1.06799	-0.7664869	1.636865	0.226232	1.457145	-3.441656	0.3514376	-0.8154862	2.997696	2.43638	2.007006	-1.12798	1.932459	-1.727625	1.262795	-0.7358451	1.922109	-1.705057	-0.8435593	0.7928556	-0.8884643	-1.291105	-1.252877	1.251656	0.9921616	-1.190008	-0.07642636	-0.2916231	1.741661	-0.8044689	0.1160573	1.418687	3.096289	0.4768269	-0.1097143	0.8592583	1.08534	1.616398	2.808395	0.01634029	-0.8508172	0.168228	-1.481669	-1.898742	1.989754	-2.699544	0.1748486	-1.065614	-1.545474
1.194441	1.68641	-1.475533	1.354765	-1.297811	-1.25279	-4.000232	2.820327	3.14081	-1.858977	-0.4103709	-0.2843044	-2.068885	1.585008	-1.250037	0.450086	-2.870114	0.9183113	-1.445899	3.202827	-2.548136	1.263619	-2.518553	-0.3450195	-0.6786946	-0.569258	-3.028411	-2.314842	-0.76569	-3.387071	1.203578	1.663622	-0.5132	-2.932391	-0.9032607	-1.968259	1.084373	0.0736583	2.383018	-0.8602172	2.942811	-1.246749	0.7652218	1.485343	-0.6689895	-0.5205539	0.3435258	-3.062019	0.964888	3.642729
